SK_ID_CURR,TARGET
274688,0.256
274690,0.248
274699,0.202
274703,0.234
274715,0.194
274717,0.206
274760,0.272
274774,0.222
274791,0.282
274801,0.194
274804,0.192
274808,0.298
274813,0.214
274815,0.2
274818,0.184
274820,0.186
274829,0.258
274847,0.268
274865,0.2
274870,0.148
274881,0.304
274890,0.296
274894,0.184
274902,0.16
274905,0.216
274911,0.222
274912,0.282
274914,0.142
274927,0.2
274931,0.174
274944,0.278
274951,0.17
274953,0.184
274954,0.15
274961,0.19
274965,0.256
274972,0.306
274978,0.182
274984,0.206
274993,0.132
274996,0.174
275043,0.208
275048,0.206
275052,0.292
275059,0.132
275060,0.18
275071,0.172
275077,0.272
275078,0.204
275091,0.184
275098,0.3
275111,0.188
275120,0.228
275121,0.26
275125,0.152
275129,0.172
275139,0.146
275150,0.182
275153,0.236
275166,0.244
275185,0.218
275199,0.328
275201,0.178
275203,0.228
275216,0.204
275225,0.306
275226,0.186
275232,0.196
275254,0.22
275256,0.42
275272,0.294
275278,0.102
275280,0.178
275286,0.226
275288,0.162
275299,0.162
275306,0.226
275313,0.176
275314,0.246
275319,0.37
275324,0.22
275330,0.178
275334,0.108
275335,0.264
275337,0.242
275339,0.26
275351,0.218
275352,0.218
275367,0.232
275384,0.17
275392,0.196
275393,0.216
275408,0.238
275411,0.252
275413,0.26
275415,0.158
275416,0.218
275422,0.15
275424,0.228
275438,0.196
275440,0.216
275468,0.174
275469,0.222
275473,0.242
275482,0.228
275488,0.184
275502,0.142
275503,0.156
275511,0.216
275518,0.186
275520,0.21
275524,0.156
275531,0.234
275537,0.228
275558,0.174
275574,0.232
275576,0.204
275583,0.18
275588,0.194
275605,0.308
275612,0.224
275627,0.22
275633,0.164
275646,0.214
275647,0.232
275653,0.336
275661,0.212
275683,0.208
275688,0.156
275691,0.23
275713,0.25
275731,0.156
275735,0.252
275739,0.174
275761,0.18
275762,0.154
275767,0.162
275768,0.244
275769,0.338
275774,0.138
275776,0.226
275783,0.2
275800,0.172
275805,0.298
275836,0.116
275842,0.2
275855,0.28
275860,0.128
275870,0.282
275884,0.24
275897,0.246
275899,0.162
275900,0.166
275906,0.21
275912,0.188
275922,0.276
275929,0.334
275931,0.294
275932,0.146
275936,0.286
275937,0.148
275947,0.26
275949,0.378
275954,0.236
275958,0.19
275966,0.286
275967,0.158
275970,0.268
275989,0.238
275993,0.21
275995,0.192
275998,0.14
276007,0.17
276011,0.186
276029,0.342
276047,0.128
276048,0.196
276050,0.294
276054,0.216
276056,0.194
276057,0.2
276060,0.17
276084,0.116
276089,0.204
276118,0.166
276121,0.33
276122,0.292
276130,0.12
276134,0.266
276135,0.184
276142,0.312
276164,0.156
276195,0.294
276210,0.208
276235,0.162
276238,0.196
276242,0.148
276244,0.298
276247,0.25
276263,0.296
276306,0.274
276309,0.21
276319,0.232
276334,0.226
276338,0.13
276343,0.214
276344,0.128
276345,0.174
276348,0.158
276359,0.162
276363,0.236
276365,0.23
276366,0.246
276373,0.188
276378,0.168
276386,0.184
276405,0.228
276419,0.202
276422,0.184
276430,0.212
276437,0.216
276442,0.212
276444,0.15
276446,0.236
276455,0.292
276470,0.194
276472,0.174
276475,0.36
276479,0.142
276484,0.178
276487,0.216
276488,0.326
276495,0.26
276497,0.264
276508,0.324
276509,0.166
276516,0.148
276521,0.168
276525,0.206
276550,0.212
276560,0.13
276569,0.206
276584,0.172
276603,0.178
276615,0.166
276617,0.152
276622,0.254
276625,0.124
276629,0.212
276642,0.196
276664,0.17
276674,0.164
276675,0.352
276678,0.254
276692,0.146
276693,0.212
276697,0.186
276703,0.238
276705,0.204
276717,0.246
276728,0.194
276744,0.238
276762,0.236
276764,0.15
276781,0.226
276793,0.18
276798,0.224
276800,0.23
276805,0.222
276824,0.184
276826,0.152
276848,0.262
276854,0.208
276862,0.308
276865,0.27
276869,0.224
276880,0.158
276882,0.202
276886,0.144
276889,0.196
276892,0.176
276903,0.128
276906,0.158
276936,0.202
276945,0.174
276956,0.126
276958,0.122
276963,0.144
276966,0.186
276987,0.24
276993,0.246
276994,0.144
277004,0.206
277015,0.19
277021,0.258
277024,0.2
277032,0.238
277054,0.224
277055,0.236
277061,0.194
277065,0.27
277070,0.202
277079,0.268
277088,0.186
277108,0.224
277114,0.174
277121,0.222
277137,0.214
277148,0.23
277158,0.26
277162,0.252
277165,0.322
277167,0.154
277170,0.212
277172,0.188
277177,0.192
277179,0.286
277182,0.17
277185,0.136
277191,0.27
277200,0.284
277211,0.162
277217,0.17
277221,0.194
277226,0.176
277227,0.254
277228,0.28
277229,0.214
277244,0.308
277271,0.2
277274,0.188
277282,0.162
277286,0.19
277288,0.274
277290,0.102
277291,0.148
277296,0.166
277297,0.192
277320,0.206
277327,0.29
277335,0.228
277336,0.178
277338,0.18
277342,0.298
277344,0.122
277345,0.182
277349,0.164
277356,0.202
277370,0.158
277371,0.224
277379,0.182
277386,0.366
277390,0.24
277400,0.178
277401,0.244
277412,0.228
277413,0.254
277415,0.188
277417,0.26
277419,0.288
277422,0.282
277423,0.148
277425,0.13
277432,0.204
277438,0.204
277445,0.2
277447,0.25
277456,0.208
277457,0.182
277474,0.188
277488,0.204
277494,0.198
277501,0.236
277503,0.242
277510,0.236
277516,0.244
277521,0.25
277522,0.192
277530,0.182
277531,0.288
277536,0.184
277548,0.214
277550,0.22
277554,0.218
277555,0.23
277562,0.208
277565,0.284
277566,0.176
277572,0.18
277592,0.238
277593,0.1
277610,0.278
277621,0.134
277654,0.282
277668,0.198
277673,0.216
277675,0.152
277694,0.172
277697,0.276
277699,0.102
277700,0.144
277701,0.14
277708,0.198
277710,0.204
277717,0.232
277725,0.172
277731,0.256
277746,0.354
277753,0.194
277757,0.266
277764,0.146
277772,0.124
277775,0.336
277777,0.15
277787,0.138
277797,0.13
277798,0.246
277802,0.346
277812,0.188
277816,0.192
277820,0.198
277821,0.146
277822,0.248
277838,0.182
277845,0.178
277846,0.116
277854,0.28
277856,0.242
277866,0.202
277874,0.224
277893,0.264
277900,0.234
277964,0.202
277970,0.208
277976,0.238
277983,0.22
277994,0.128
278011,0.186
278025,0.31
278045,0.248
278048,0.308
278066,0.222
278088,0.23
278098,0.224
278101,0.288
278113,0.168
278114,0.19
278128,0.196
278152,0.24
278157,0.268
278168,0.264
278169,0.22
278174,0.124
278176,0.16
278181,0.256
278185,0.234
278225,0.232
278236,0.29
278242,0.208
278244,0.188
278251,0.21
278252,0.226
278272,0.134
278279,0.226
278287,0.264
278288,0.25
278309,0.204
278310,0.184
278316,0.188
278318,0.412
278320,0.154
278344,0.284
278356,0.242
278359,0.218
278361,0.186
278368,0.244
278372,0.134
278384,0.294
278388,0.122
278409,0.302
278414,0.222
278415,0.288
278416,0.196
278422,0.11
278423,0.304
278432,0.224
278436,0.214
278455,0.208
278461,0.284
278469,0.23
278482,0.25
278487,0.266
278493,0.204
278501,0.232
278508,0.302
278511,0.168
278519,0.154
278526,0.198
278530,0.236
278533,0.186
278539,0.27
278545,0.182
278556,0.182
278559,0.184
278587,0.204
278601,0.22
278603,0.274
278604,0.256
278605,0.262
278606,0.148
278613,0.182
278616,0.232
278618,0.24
278632,0.26
278633,0.204
278637,0.16
278645,0.172
278649,0.202
278653,0.3
278662,0.18
278673,0.23
278700,0.234
278703,0.2
278704,0.198
278723,0.21
278725,0.158
278730,0.208
278750,0.156
278765,0.166
278770,0.1
278779,0.18
278787,0.192
278791,0.168
278804,0.198
278807,0.274
278810,0.188
278812,0.214
278815,0.288
278821,0.182
278825,0.15
278832,0.2
278836,0.242
278838,0.274
278840,0.234
278844,0.262
278862,0.158
278863,0.192
278871,0.212
278875,0.192
278892,0.304
278899,0.202
278903,0.134
278909,0.17
278913,0.318
278931,0.11
278932,0.22
278933,0.196
278937,0.204
278952,0.216
278954,0.104
278960,0.266
278967,0.196
278968,0.21
278972,0.244
278976,0.272
278982,0.184
278983,0.15
279001,0.226
279015,0.27
279018,0.22
279035,0.298
279040,0.252
279043,0.236
279046,0.162
279061,0.232
279063,0.116
279065,0.19
279068,0.198
279070,0.17
279074,0.244
279076,0.228
279086,0.112
279095,0.19
279107,0.21
279108,0.302
279109,0.144
279110,0.186
279111,0.214
279129,0.208
279134,0.25
279137,0.188
279142,0.268
279146,0.114
279153,0.164
279157,0.196
279165,0.13
279166,0.134
279172,0.228
279173,0.22
279174,0.298
279179,0.236
279182,0.186
279186,0.17
279187,0.226
279189,0.216
279201,0.202
279202,0.192
279213,0.154
279214,0.192
279217,0.192
279230,0.28
279232,0.182
279233,0.158
279235,0.208
279250,0.2
279252,0.12
279257,0.276
279265,0.186
279266,0.178
279279,0.188
279281,0.136
279282,0.158
279285,0.218
279286,0.172
279297,0.136
279300,0.172
279318,0.192
279324,0.178
279334,0.12
279335,0.172
279336,0.196
279341,0.226
279342,0.36
279353,0.238
279357,0.328
279371,0.33
279376,0.152
279391,0.178
279392,0.194
279402,0.306
279406,0.288
279408,0.212
279434,0.17
279439,0.134
279448,0.2
279450,0.266
279456,0.144
279461,0.254
279466,0.182
279470,0.198
279471,0.182
279493,0.19
279500,0.24
279506,0.108
279512,0.212
279519,0.246
279533,0.128
279549,0.196
279551,0.374
279556,0.202
279557,0.266
279558,0.238
279566,0.304
279592,0.194
279595,0.332
279604,0.266
279608,0.192
279614,0.222
279618,0.168
279622,0.166
279648,0.276
279652,0.198
279653,0.258
279679,0.152
279690,0.288
279691,0.236
279694,0.286
279698,0.206
279702,0.218
279712,0.162
279713,0.224
279715,0.168
279725,0.22
279727,0.226
279733,0.158
279742,0.182
279748,0.226
279754,0.192
279756,0.27
279776,0.248
279778,0.298
279779,0.132
279782,0.268
279793,0.192
279794,0.214
279804,0.274
279810,0.142
279817,0.404
279828,0.168
279830,0.226
279831,0.26
279834,0.25
279835,0.156
279840,0.136
279847,0.186
279852,0.19
279854,0.222
279856,0.176
279859,0.242
279862,0.166
279876,0.218
279878,0.22
279889,0.204
279894,0.222
279897,0.18
279903,0.186
279904,0.218
279906,0.25
279909,0.234
279922,0.286
279925,0.156
279939,0.218
279940,0.222
279942,0.204
279948,0.144
279952,0.126
279960,0.174
279968,0.174
279969,0.172
279977,0.316
279980,0.192
279994,0.202
279997,0.21
279998,0.248
280007,0.22
280009,0.362
280010,0.328
280020,0.198
280021,0.15
280022,0.192
280052,0.15
280058,0.202
280074,0.2
280076,0.154
280085,0.32
280091,0.26
280095,0.12
280107,0.314
280116,0.288
280140,0.282
280144,0.28
280156,0.182
280177,0.19
280191,0.146
280205,0.206
280226,0.292
280230,0.256
280234,0.136
280264,0.194
280274,0.172
280298,0.186
280299,0.27
280300,0.276
280301,0.158
280308,0.122
280317,0.218
280319,0.216
280322,0.148
280342,0.218
280348,0.3
280350,0.134
280353,0.26
280366,0.212
280372,0.208
280374,0.18
280376,0.344
280381,0.146
280384,0.12
280388,0.166
280397,0.254
280401,0.2
280409,0.2
280413,0.152
280422,0.228
280424,0.21
280426,0.184
280429,0.242
280430,0.296
280435,0.198
280444,0.166
280450,0.254
280455,0.306
280459,0.138
280462,0.26
280466,0.316
280470,0.154
280473,0.246
280517,0.242
280524,0.368
280527,0.18
280531,0.186
280548,0.212
280558,0.388
280563,0.212
280598,0.288
280599,0.184
280603,0.318
280607,0.182
280610,0.29
280612,0.222
280625,0.214
280631,0.192
280650,0.266
280653,0.428
280657,0.176
280669,0.136
280675,0.2
280679,0.278
280685,0.132
280691,0.24
280693,0.122
280706,0.218
280714,0.172
280719,0.27
280724,0.214
280725,0.202
280737,0.208
280738,0.236
280744,0.168
280746,0.328
280760,0.274
280772,0.264
280777,0.214
280784,0.206
280785,0.23
280791,0.16
280793,0.156
280794,0.194
280800,0.228
280805,0.138
280806,0.216
280815,0.268
280823,0.164
280831,0.238
280832,0.216
280841,0.194
280845,0.266
280846,0.148
280854,0.178
280857,0.174
280861,0.224
280862,0.196
280867,0.25
280877,0.172
280879,0.274
280890,0.122
280891,0.23
280903,0.306
280916,0.172
280929,0.144
280934,0.254
280941,0.294
280947,0.17
280962,0.164
280963,0.286
280966,0.184
280967,0.2
280971,0.372
281005,0.242
281007,0.248
281008,0.136
281009,0.152
281016,0.184
281024,0.27
281039,0.28
281045,0.16
281054,0.244
281055,0.21
281056,0.264
281068,0.178
281092,0.222
281094,0.19
281118,0.286
281133,0.178
281137,0.154
281164,0.244
281176,0.18
281177,0.256
281184,0.14
281187,0.308
281192,0.134
281195,0.224
281220,0.194
281222,0.184
281227,0.202
281234,0.214
281251,0.16
281278,0.162
281298,0.27
281303,0.328
281306,0.322
281314,0.144
281320,0.212
281322,0.222
281337,0.216
281347,0.284
281357,0.17
281362,0.152
281365,0.182
281366,0.18
281367,0.204
281373,0.26
281376,0.14
281400,0.334
281417,0.198
281420,0.12
281422,0.196
281435,0.166
281439,0.126
281448,0.204
281451,0.226
281453,0.144
281482,0.134
281494,0.284
281514,0.172
281515,0.174
281542,0.254
281556,0.242
281568,0.218
281592,0.204
281593,0.156
281607,0.258
281613,0.166
281618,0.308
281620,0.226
281628,0.216
281629,0.182
281633,0.15
281634,0.168
281642,0.2
281643,0.18
281653,0.202
281661,0.202
281671,0.216
281675,0.182
281684,0.164
281692,0.318
281697,0.192
281730,0.202
281731,0.24
281734,0.2
281737,0.17
281750,0.254
281752,0.208
281764,0.142
281782,0.208
281791,0.176
281793,0.254
281795,0.25
281824,0.252
281831,0.244
281845,0.134
281848,0.148
281854,0.22
281855,0.212
281867,0.196
281873,0.148
281875,0.172
281876,0.308
281881,0.178
281905,0.184
281906,0.226
281907,0.166
281914,0.276
281929,0.188
281936,0.272
281938,0.186
281940,0.208
281941,0.194
281950,0.166
281954,0.186
281955,0.158
281956,0.246
281957,0.162
281968,0.228
281972,0.378
281974,0.194
281987,0.156
281996,0.214
281998,0.202
282002,0.188
282004,0.218
282005,0.112
282020,0.208
282021,0.226
282041,0.194
282045,0.184
282046,0.164
282048,0.252
282056,0.266
282063,0.196
282068,0.232
282072,0.23
282100,0.212
282104,0.22
282105,0.19
282106,0.126
282108,0.198
282114,0.27
282132,0.216
282133,0.172
282136,0.212
282145,0.252
282146,0.286
282150,0.172
282151,0.214
282152,0.28
282157,0.286
282165,0.192
282167,0.118
282178,0.186
282179,0.228
282204,0.172
282208,0.152
282218,0.216
282221,0.356
282223,0.2
282226,0.204
282230,0.144
282232,0.278
282235,0.098
282236,0.136
282239,0.262
282246,0.156
282250,0.352
282259,0.148
282270,0.176
282272,0.218
282282,0.27
282292,0.214
282306,0.196
282311,0.156
282317,0.262
282318,0.172
282331,0.186
282338,0.236
282349,0.206
282350,0.314
282355,0.162
282359,0.386
282382,0.196
282396,0.278
282399,0.258
282408,0.158
282421,0.222
282427,0.192
282437,0.152
282446,0.192
282448,0.186
282453,0.156
282456,0.244
282457,0.222
282465,0.294
282476,0.234
282478,0.24
282482,0.208
282485,0.236
282492,0.136
282498,0.22
282503,0.128
282512,0.2
282521,0.252
282531,0.352
282548,0.192
282582,0.216
282585,0.182
282605,0.216
282618,0.22
282633,0.158
282642,0.262
282645,0.28
282647,0.168
282649,0.184
282654,0.148
282661,0.228
282667,0.17
282668,0.172
282678,0.18
282679,0.262
282687,0.166
282688,0.15
282691,0.192
282702,0.12
282709,0.14
282712,0.17
282715,0.226
282726,0.114
282735,0.198
282737,0.216
282746,0.308
282751,0.102
282754,0.332
282758,0.212
282773,0.334
282787,0.192
282794,0.224
282812,0.126
282822,0.258
282827,0.254
282836,0.156
282841,0.246
282854,0.224
282862,0.184
282873,0.208
282890,0.222
282900,0.294
282906,0.182
282910,0.266
282915,0.196
282929,0.134
282933,0.25
282944,0.232
282945,0.19
282950,0.156
282954,0.19
282960,0.21
282961,0.21
282962,0.136
282965,0.228
282971,0.264
282974,0.164
282975,0.116
282979,0.186
282984,0.224
282990,0.238
282998,0.26
283005,0.268
283013,0.276
283018,0.246
283029,0.314
283032,0.14
283036,0.2
283041,0.292
283046,0.254
283050,0.166
283057,0.27
283065,0.21
283069,0.316
283074,0.11
283076,0.182
283077,0.212
283089,0.184
283090,0.14
283094,0.256
283110,0.172
283118,0.218
283127,0.172
283130,0.156
283139,0.262
283143,0.248
283144,0.362
283146,0.188
283150,0.17
283161,0.286
283177,0.258
283180,0.154
283184,0.244
283191,0.182
283193,0.2
283196,0.26
283199,0.19
283202,0.236
283205,0.112
283213,0.182
283216,0.2
283218,0.174
283220,0.17
283227,0.342
283233,0.122
283248,0.196
283250,0.304
283261,0.148
283264,0.178
283267,0.172
283269,0.126
283271,0.206
283282,0.306
283283,0.128
283290,0.23
283295,0.208
283298,0.196
283303,0.31
283309,0.202
283310,0.224
283314,0.29
283317,0.154
283318,0.184
283323,0.288
283327,0.218
283328,0.292
283336,0.248
283340,0.196
283344,0.182
283345,0.328
283360,0.19
283361,0.16
283383,0.298
283387,0.212
283390,0.176
283412,0.116
283426,0.158
283429,0.184
283433,0.234
283437,0.218
283438,0.154
283461,0.21
283466,0.176
283477,0.154
283479,0.212
283483,0.224
283484,0.15
283486,0.138
283500,0.18
283512,0.322
283515,0.202
283517,0.38
283519,0.14
283523,0.168
283528,0.34
283555,0.222
283565,0.196
283572,0.222
283576,0.158
283586,0.316
283590,0.178
283606,0.21
283615,0.162
283619,0.26
283632,0.358
283635,0.156
283636,0.166
283641,0.27
283642,0.146
283647,0.152
283667,0.232
283683,0.2
283684,0.21
283687,0.214
283691,0.216
283693,0.178
283701,0.198
283702,0.214
283711,0.25
283713,0.34
283726,0.18
283730,0.21
283736,0.194
283737,0.29
283740,0.188
283748,0.252
283750,0.25
283756,0.17
283757,0.11
283774,0.302
283776,0.268
283784,0.244
283790,0.274
283796,0.206
283806,0.23
283816,0.184
283825,0.224
283827,0.19
283835,0.11
283839,0.244
283843,0.196
283874,0.306
283880,0.194
283881,0.19
283882,0.33
283887,0.132
283891,0.224
283893,0.188
283895,0.166
283900,0.218
283906,0.186
283938,0.192
283943,0.16
283953,0.284
283958,0.28
283961,0.172
283972,0.222
283973,0.198
283986,0.23
283990,0.192
283994,0.352
284000,0.132
284002,0.276
284003,0.23
284035,0.272
284049,0.148
284055,0.138
284060,0.158
284061,0.232
284069,0.252
284072,0.19
284075,0.266
284087,0.19
284093,0.14
284095,0.142
284096,0.2
284106,0.124
284109,0.216
284112,0.176
284126,0.216
284152,0.19
284155,0.142
284157,0.162
284159,0.196
284194,0.168
284207,0.21
284211,0.208
284220,0.268
284232,0.208
284239,0.232
284246,0.18
284257,0.24
284259,0.168
284272,0.21
284277,0.212
284279,0.296
284283,0.176
284294,0.188
284298,0.114
284305,0.216
284309,0.156
284311,0.108
284315,0.118
284338,0.322
284340,0.2
284342,0.236
284344,0.148
284348,0.188
284361,0.258
284373,0.172
284380,0.416
284408,0.106
284422,0.222
284423,0.276
284427,0.244
284433,0.264
284442,0.168
284462,0.294
284481,0.31
284487,0.18
284492,0.17
284495,0.164
284499,0.32
284503,0.162
284506,0.26
284507,0.16
284511,0.256
284512,0.174
284513,0.126
284520,0.244
284537,0.172
284557,0.294
284560,0.23
284571,0.206
284573,0.304
284574,0.16
284575,0.166
284576,0.238
284578,0.202
284592,0.17
284606,0.304
284609,0.212
284614,0.118
284627,0.15
284630,0.222
284633,0.186
284647,0.222
284650,0.154
284655,0.308
284661,0.172
284664,0.118
284668,0.168
284682,0.168
284683,0.274
284691,0.148
284692,0.24
284695,0.176
284751,0.32
284785,0.234
284796,0.14
284797,0.182
284799,0.21
284805,0.22
284811,0.216
284844,0.178
284856,0.254
284861,0.192
284864,0.224
284866,0.208
284867,0.136
284871,0.118
284873,0.19
284888,0.38
284895,0.136
284906,0.152
284907,0.274
284908,0.168
284914,0.166
284916,0.144
284920,0.25
284926,0.254
284934,0.218
284937,0.15
284949,0.22
284986,0.178
285002,0.194
285006,0.15
285007,0.218
285008,0.256
285016,0.178
285040,0.19
285041,0.2
285050,0.224
285051,0.12
285059,0.156
285077,0.29
285078,0.29
285097,0.132
285102,0.23
285104,0.114
285117,0.2
285119,0.218
285120,0.244
285122,0.236
285131,0.236
285137,0.188
285139,0.202
285147,0.164
285176,0.142
285177,0.186
285183,0.15
285184,0.218
285200,0.114
285213,0.238
285224,0.286
285232,0.22
285245,0.286
285249,0.166
285253,0.166
285268,0.156
285276,0.148
285282,0.268
285284,0.33
285297,0.254
285304,0.18
285305,0.24
285337,0.204
285346,0.208
285349,0.162
285354,0.22
285359,0.264
285366,0.316
285367,0.28
285368,0.258
285376,0.244
285382,0.158
285385,0.25
285389,0.124
285396,0.15
285398,0.226
285399,0.176
285403,0.168
285405,0.18
285407,0.264
285417,0.266
285419,0.25
285431,0.18
285457,0.19
285462,0.3
285463,0.108
285472,0.21
285476,0.208
285479,0.29
285482,0.24
285486,0.23
285487,0.2
285497,0.152
285498,0.188
285507,0.33
285509,0.18
285514,0.214
285516,0.216
285521,0.186
285525,0.17
285528,0.252
285555,0.184
285559,0.202
285561,0.17
285562,0.252
285565,0.274
285571,0.148
285583,0.174
285588,0.174
285603,0.166
285612,0.262
285628,0.23
285635,0.204
285649,0.198
285651,0.148
285653,0.206
285662,0.18
285665,0.19
285678,0.148
285681,0.164
285694,0.244
285695,0.206
285701,0.214
285721,0.286
285730,0.138
285733,0.164
285743,0.184
285744,0.24
285746,0.16
285778,0.172
285784,0.242
285808,0.16
285810,0.258
285831,0.294
285833,0.14
285841,0.162
285842,0.216
285844,0.184
285847,0.258
285853,0.136
285861,0.17
285863,0.162
285867,0.184
285870,0.304
285879,0.172
285880,0.172
285882,0.144
285893,0.176
285897,0.174
285912,0.21
285914,0.196
285918,0.224
285927,0.196
285931,0.182
285932,0.242
285962,0.206
285975,0.234
285978,0.224
285996,0.202
286000,0.228
286010,0.212
286011,0.218
286018,0.19
286033,0.202
286038,0.228
286042,0.174
286044,0.188
286047,0.198
286050,0.266
286052,0.198
286056,0.262
286058,0.196
286083,0.228
286088,0.25
286094,0.222
286107,0.258
286112,0.28
286124,0.132
286128,0.222
286141,0.268
286146,0.208
286147,0.208
286153,0.172
286163,0.188
286169,0.222
286175,0.174
286185,0.156
286194,0.198
286198,0.204
286201,0.18
286202,0.334
286213,0.214
286218,0.222
286250,0.158
286257,0.218
286264,0.224
286265,0.172
286266,0.19
286287,0.194
286292,0.15
286294,0.158
286295,0.248
286299,0.308
286300,0.228
286302,0.246
286310,0.276
286316,0.188
286332,0.294
286353,0.248
286354,0.152
286357,0.15
286375,0.14
286382,0.224
286389,0.238
286404,0.114
286405,0.252
286411,0.192
286412,0.202
286421,0.304
286423,0.146
286426,0.236
286433,0.158
286438,0.182
286441,0.202
286444,0.174
286447,0.214
286459,0.15
286473,0.158
286484,0.204
286485,0.362
286501,0.196
286502,0.236
286509,0.17
286511,0.254
286516,0.326
286547,0.278
286549,0.23
286553,0.222
286558,0.218
286566,0.234
286572,0.208
286582,0.25
286587,0.178
286590,0.246
286594,0.282
286598,0.19
286602,0.226
286608,0.288
286610,0.24
286627,0.208
286661,0.192
286664,0.304
286668,0.196
286683,0.178
286684,0.158
286689,0.152
286696,0.232
286697,0.128
286703,0.142
286705,0.162
286707,0.25
286708,0.182
286711,0.174
286714,0.222
286734,0.128
286747,0.242
286760,0.238
286763,0.232
286772,0.144
286773,0.23
286791,0.232
286813,0.2
286814,0.158
286817,0.186
286836,0.214
286838,0.236
286844,0.13
286854,0.22
286856,0.248
286859,0.248
286864,0.202
286865,0.212
286868,0.3
286881,0.244
286882,0.2
286888,0.15
286890,0.348
286892,0.204
286895,0.176
286906,0.214
286924,0.194
286930,0.154
286931,0.3
286942,0.21
286955,0.202
286960,0.172
286962,0.222
286966,0.142
286967,0.216
286971,0.2
286983,0.158
286985,0.142
286986,0.284
286987,0.29
286992,0.262
287003,0.212
287004,0.192
287006,0.288
287029,0.194
287036,0.164
287038,0.16
287049,0.232
287050,0.156
287057,0.248
287065,0.172
287066,0.336
287089,0.21
287093,0.32
287096,0.246
287103,0.236
287104,0.142
287109,0.176
287133,0.394
287137,0.15
287141,0.3
287146,0.164
287148,0.15
287177,0.168
287184,0.12
287197,0.2
287204,0.222
287206,0.286
287208,0.27
287225,0.19
287228,0.164
287252,0.302
287260,0.196
287264,0.23
287270,0.236
287271,0.134
287272,0.236
287274,0.168
287280,0.148
287281,0.218
287290,0.208
287298,0.186
287299,0.28
287301,0.164
287314,0.2
287321,0.238
287322,0.164
287329,0.272
287331,0.234
287337,0.22
287349,0.186
287358,0.194
287370,0.33
287371,0.206
287376,0.21
287378,0.192
287386,0.276
287394,0.21
287397,0.172
287419,0.196
287428,0.16
287438,0.098
287439,0.218
287449,0.244
287450,0.18
287460,0.196
287472,0.184
287474,0.262
287483,0.158
287495,0.216
287510,0.176
287512,0.16
287530,0.242
287531,0.162
287543,0.224
287549,0.256
287564,0.224
287574,0.154
287580,0.214
287587,0.232
287594,0.18
287605,0.192
287617,0.266
287621,0.132
287626,0.218
287629,0.2
287632,0.304
287636,0.26
287644,0.174
287648,0.232
287666,0.184
287672,0.242
287701,0.242
287708,0.144
287718,0.294
287724,0.232
287726,0.176
287729,0.168
287732,0.234
287733,0.166
287734,0.342
287750,0.252
287755,0.28
287762,0.31
287764,0.158
287766,0.2
287775,0.182
287781,0.228
287785,0.204
287789,0.116
287792,0.22
287796,0.152
287804,0.248
287822,0.184
287835,0.16
287840,0.18
287850,0.15
287851,0.204
287852,0.224
287858,0.2
287859,0.17
287860,0.254
287861,0.222
287866,0.136
287868,0.182
287873,0.234
287876,0.22
287877,0.19
287878,0.154
287879,0.27
287883,0.214
287888,0.178
287894,0.342
287895,0.178
287912,0.224
287915,0.222
287920,0.128
287922,0.174
287926,0.228
287929,0.23
287931,0.266
287936,0.252
287942,0.238
287946,0.158
287948,0.24
287963,0.246
288003,0.146
288005,0.224
288012,0.272
288013,0.234
288026,0.202
288027,0.2
288031,0.15
288039,0.166
288041,0.288
288045,0.194
288065,0.204
288068,0.202
288079,0.128
288084,0.408
288111,0.272
288129,0.262
288138,0.522
288154,0.284
288167,0.18
288178,0.224
288184,0.12
288193,0.134
288203,0.242
288207,0.356
288223,0.194
288226,0.332
288237,0.174
288257,0.334
288259,0.194
288269,0.208
288273,0.168
288276,0.168
288280,0.202
288283,0.242
288291,0.314
288299,0.238
288305,0.248
288316,0.192
288322,0.232
288333,0.122
288337,0.284
288341,0.18
288345,0.11
288348,0.196
288350,0.196
288353,0.308
288372,0.152
288375,0.27
288395,0.16
288408,0.226
288425,0.246
288430,0.308
288433,0.118
288459,0.212
288462,0.214
288463,0.21
288470,0.218
288472,0.26
288475,0.206
288495,0.39
288517,0.256
288530,0.214
288535,0.262
288539,0.156
288540,0.164
288547,0.342
288553,0.172
288555,0.338
288556,0.172
288562,0.15
288564,0.164
288567,0.314
288576,0.204
288579,0.126
288580,0.304
288589,0.174
288596,0.33
288597,0.212
288599,0.126
288601,0.188
288617,0.2
288621,0.316
288635,0.216
288656,0.2
288666,0.188
288670,0.31
288671,0.178
288673,0.172
288678,0.26
288693,0.274
288699,0.184
288706,0.214
288728,0.262
288739,0.236
288741,0.172
288755,0.19
288763,0.142
288766,0.162
288775,0.24
288780,0.118
288793,0.21
288811,0.24
288821,0.182
288829,0.262
288835,0.178
288836,0.206
288838,0.33
288851,0.196
288853,0.2
288854,0.138
288855,0.208
288876,0.18
288879,0.202
288884,0.304
288886,0.21
288891,0.214
288898,0.228
288911,0.278
288913,0.176
288927,0.176
288928,0.18
288931,0.202
288955,0.2
288961,0.228
288969,0.266
288971,0.256
288973,0.274
288982,0.18
288983,0.13
288986,0.232
288992,0.178
288993,0.202
288996,0.236
289007,0.262
289008,0.234
289014,0.246
289015,0.16
289016,0.254
289017,0.192
289028,0.172
289030,0.286
289040,0.222
289048,0.208
289051,0.288
289055,0.182
289057,0.202
289062,0.234
289063,0.256
289069,0.24
