SK_ID_CURR,TARGET
293104,0.0775
293117,0.3675
293123,0.1375
293126,0.19
293128,0.0775
293136,0.085
293142,0.095
293146,0.2925
293149,0.1725
293159,0.14
293169,0.0775
293172,0.15
293175,0.1475
293176,0.18
293192,0.1275
293213,0.1225
293218,0.15
293219,0.1525
293224,0.1025
293225,0.1525
293234,0.2275
293243,0.17
293249,0.11
293256,0.1
293276,0.2125
293283,0.2
293295,0.155
293308,0.17
293309,0.1675
293316,0.1075
293326,0.2375
293330,0.1275
293351,0.185
293361,0.1175
293366,0.2
293376,0.1325
293377,0.1475
293382,0.1475
293383,0.2025
293385,0.14
293402,0.15
293403,0.155
293405,0.1425
293412,0.19
293430,0.1025
293435,0.075
293438,0.1575
293445,0.125
293447,0.2375
293451,0.16
293463,0.0925
293471,0.1
293482,0.1525
293485,0.135
293493,0.25
293496,0.14
293505,0.145
293507,0.17
293508,0.155
293518,0.14
293524,0.095
293527,0.12
293537,0.1275
293542,0.1725
293556,0.1
293560,0.15
293563,0.28
293565,0.105
293597,0.135
293603,0.135
293607,0.13
293621,0.1225
293622,0.105
293623,0.25
293636,0.2675
293643,0.125
293659,0.1525
293678,0.13
293679,0.1525
293681,0.1475
293684,0.145
293692,0.1225
293696,0.1325
293733,0.0725
293734,0.115
293745,0.1075
293751,0.11
293770,0.18
293778,0.1675
293789,0.09
293809,0.1175
293815,0.0925
293816,0.2175
293819,0.1775
293822,0.125
293846,0.2725
293849,0.0875
293850,0.115
293851,0.1775
293860,0.07
293863,0.2425
293881,0.1675
293900,0.16
293907,0.14
293915,0.1475
293931,0.1325
293935,0.145
293942,0.1
293944,0.255
293967,0.1475
293968,0.155
293971,0.11
293972,0.1475
293974,0.1125
293976,0.1475
293985,0.105
293996,0.2975
294004,0.1325
294007,0.275
294010,0.115
294013,0.2725
294016,0.265
294018,0.195
294028,0.2325
294041,0.11
294047,0.0775
294055,0.175
294062,0.13
294069,0.1325
294075,0.235
294091,0.1175
294108,0.085
294116,0.1975
294125,0.1375
294129,0.1175
294130,0.13
294134,0.075
294135,0.175
294136,0.1425
294141,0.12
294160,0.0825
294164,0.205
294184,0.145
294191,0.1475
294195,0.105
294199,0.1125
294208,0.1875
294221,0.07
294225,0.2575
294230,0.1525
294236,0.1775
294256,0.0775
294257,0.0875
294258,0.225
294282,0.13
294287,0.15
294290,0.165
294300,0.1275
294302,0.1175
294313,0.08
294314,0.1275
294322,0.1025
294336,0.12
294339,0.1625
294348,0.15
294365,0.2
294373,0.1075
294383,0.1075
294403,0.1075
294406,0.1525
294417,0.26
294452,0.255
294463,0.24
294471,0.1475
294486,0.0875
294501,0.1675
294504,0.1725
294509,0.1575
294511,0.0925
294519,0.0675
294530,0.1375
294532,0.235
294547,0.175
294548,0.125
294554,0.115
294577,0.235
294578,0.13
294580,0.1175
294583,0.1075
294592,0.08
294595,0.1475
294602,0.125
294613,0.23
294617,0.0975
294631,0.26
294641,0.1525
294653,0.17
294657,0.1425
294661,0.1825
294665,0.1325
294668,0.0875
294671,0.1375
294682,0.0875
294685,0.115
294688,0.1475
294690,0.385
294698,0.1275
294717,0.1375
294724,0.135
294726,0.09
294738,0.1375
294744,0.11
294758,0.15
294762,0.0975
294776,0.125
294777,0.17
294807,0.1575
294816,0.14
294821,0.0725
294825,0.115
294834,0.07
294835,0.1325
294836,0.16
294840,0.1825
294842,0.2025
294864,0.1325
294874,0.13
294880,0.1425
294881,0.0975
294897,0.1475
294898,0.1
294920,0.1775
294923,0.2175
294926,0.085
294937,0.1825
294941,0.165
294951,0.265
294952,0.1075
294953,0.08
294982,0.155
294989,0.105
294995,0.19
295009,0.145
295010,0.1525
295013,0.145
295016,0.08
295022,0.145
295024,0.1475
295040,0.2425
295045,0.1275
295047,0.1275
295056,0.11
295073,0.1825
295080,0.1225
295093,0.105
295094,0.21
295095,0.11
295107,0.105
295116,0.13
295140,0.095
295150,0.2725
295154,0.2125
295155,0.2225
295162,0.1675
295163,0.0875
295168,0.28
295176,0.1075
295182,0.135
295183,0.1775
295216,0.1125
295219,0.0975
295239,0.14
295246,0.0875
295255,0.0925
295257,0.1175
295261,0.125
295263,0.12
295265,0.12
295274,0.2075
295281,0.135
295286,0.125
295299,0.13
295304,0.085
295306,0.1175
295321,0.0625
295339,0.1075
295342,0.1625
295346,0.205
295348,0.1325
295354,0.0625
295367,0.165
295372,0.13
295373,0.1425
295374,0.1375
295387,0.14
295389,0.1225
295396,0.255
295415,0.13
295418,0.2
295421,0.14
295425,0.115
295431,0.0825
295434,0.1375
295443,0.1175
295453,0.105
295473,0.1
295476,0.0975
295477,0.1325
295488,0.1925
295499,0.12
295504,0.1225
295505,0.1775
295524,0.14
295529,0.075
295533,0.1575
295534,0.14
295549,0.13
295565,0.1025
295584,0.15
295585,0.1725
295597,0.1275
295599,0.1475
295604,0.0725
295616,0.2625
295635,0.14
295637,0.0925
295670,0.1075
295678,0.12
295701,0.105
295711,0.1675
295713,0.1925
295734,0.1575
295739,0.1275
295750,0.075
295773,0.3075
295783,0.1625
295787,0.085
295790,0.125
295795,0.13
295820,0.0675
295821,0.1075
295826,0.0975
295836,0.1175
295837,0.2575
295842,0.1575
295848,0.095
295850,0.1275
295869,0.14
295871,0.1375
295873,0.12
295879,0.13
295880,0.15
295892,0.1425
295904,0.2175
295907,0.08
295908,0.2025
295913,0.18
295918,0.175
295921,0.1775
295924,0.1975
295949,0.0725
295953,0.065
295961,0.1225
295968,0.15
295971,0.1325
295985,0.145
295986,0.125
295987,0.135
295993,0.095
295997,0.165
296005,0.235
296007,0.1375
296012,0.1175
296022,0.0875
296024,0.07
296032,0.1075
296034,0.1175
296062,0.0875
296070,0.0675
296074,0.09
296084,0.1225
296087,0.1275
296088,0.1175
296089,0.145
296143,0.09
296172,0.0775
296183,0.12
296185,0.14
296194,0.11
296199,0.23
296204,0.185
296206,0.2475
296209,0.1425
296229,0.175
296239,0.045
296253,0.125
296259,0.255
296264,0.08
296270,0.1775
296273,0.205
296284,0.11
296285,0.19
296287,0.1275
296288,0.1675
296292,0.1525
296300,0.195
296301,0.0875
296321,0.3175
296324,0.1725
296335,0.28
296348,0.1225
296354,0.0925
296369,0.175
296376,0.1275
296391,0.0775
296393,0.105
296398,0.15
296428,0.1675
296432,0.1825
296433,0.145
296449,0.1525
296450,0.14
296490,0.1725
296498,0.145
296499,0.0875
296500,0.12
296509,0.1975
296514,0.1525
296518,0.1375
296527,0.1025
296532,0.1
296541,0.0575
296544,0.1725
296546,0.1125
296573,0.2575
296578,0.1575
296589,0.15
296594,0.1725
296616,0.1725
296623,0.1375
296624,0.1
296632,0.1125
296633,0.1325
296639,0.1775
296647,0.16
296656,0.2125
296678,0.095
296679,0.1575
296695,0.1525
296696,0.1725
296714,0.0875
296721,0.105
296739,0.09
296744,0.4125
296747,0.1625
296758,0.2125
296760,0.09
296766,0.0925
296769,0.075
296776,0.08
296780,0.1
296782,0.245
296790,0.1225
296795,0.215
296801,0.0775
296803,0.2
296806,0.1375
296811,0.135
296813,0.075
296818,0.3025
296822,0.1425
296839,0.2025
296848,0.1275
296863,0.1325
296871,0.1225
296872,0.135
296877,0.1275
296882,0.2675
296885,0.1025
296903,0.18
296906,0.155
296912,0.095
296916,0.1175
296922,0.0725
296926,0.185
296927,0.095
296935,0.12
296939,0.135
296942,0.16
296954,0.1525
296968,0.0825
296971,0.08
296984,0.1725
297004,0.1025
297011,0.1675
297017,0.16
297019,0.24
297021,0.1425
297025,0.16
297033,0.18
297038,0.265
297042,0.435
297065,0.135
297089,0.1525
297093,0.1825
297098,0.145
297100,0.08
297111,0.11
297115,0.115
297121,0.21
297123,0.2675
297129,0.075
297132,0.1225
297139,0.135
297147,0.2125
297148,0.2925
297161,0.2825
297167,0.0925
297171,0.1525
297173,0.065
297179,0.1075
297189,0.2375
297200,0.1275
297201,0.18
297220,0.225
297229,0.15
297234,0.095
297252,0.1175
297266,0.23
297269,0.145
297276,0.2075
297292,0.0925
297300,0.2675
297303,0.125
297305,0.24
297307,0.13
297313,0.16
297336,0.1175
297340,0.25
297344,0.095
297349,0.1125
297358,0.13
297363,0.1475
297369,0.115
297372,0.0775
297380,0.215
297384,0.1125
297385,0.1625
297389,0.0825
297390,0.215
297415,0.1575
297419,0.225
297421,0.2225
297424,0.1025
297431,0.1325
297447,0.095
297456,0.1775
297457,0.0925
297463,0.1925
297464,0.1125
297474,0.12
297479,0.13
297480,0.26
297494,0.135
297495,0.12
297507,0.06
297514,0.14
297515,0.075
297516,0.1525
297521,0.11
297534,0.135
297553,0.065
297575,0.1425
297584,0.2125
297586,0.125
297606,0.1075
297630,0.0975
297636,0.12
297646,0.1525
297650,0.0875
297651,0.14
297656,0.0775
297675,0.1225
297681,0.1075
297699,0.0925
297702,0.1225
297712,0.115
297718,0.205
297730,0.1525
297731,0.125
297745,0.0875
297768,0.21
297771,0.145
297774,0.1025
297781,0.1225
297786,0.1775
297798,0.155
297809,0.085
297822,0.1025
297828,0.14
297840,0.0725
297852,0.1275
297859,0.055
297868,0.1
297883,0.155
297887,0.095
297896,0.125
297898,0.11
297917,0.1775
297943,0.1075
297954,0.19
297965,0.1425
297992,0.0575
297993,0.155
298001,0.1825
298005,0.18
298010,0.1025
298013,0.125
298014,0.1325
298015,0.1575
298025,0.2775
298026,0.13
298032,0.17
298039,0.2325
298049,0.2
298051,0.075
298058,0.15
298062,0.1125
298070,0.135
298078,0.1475
298084,0.2625
298108,0.1425
298113,0.115
298115,0.1925
298126,0.13
298131,0.1075
298134,0.13
298135,0.185
298139,0.0525
298142,0.105
298152,0.12
298154,0.13
298155,0.1025
298161,0.2825
298165,0.135
298166,0.305
298171,0.0975
298179,0.1525
298182,0.13
298187,0.095
298192,0.195
298194,0.08
298213,0.165
298215,0.145
298216,0.1125
298217,0.1075
298223,0.1425
298256,0.0875
298275,0.0775
298277,0.095
298279,0.1175
298285,0.11
298286,0.3275
298296,0.1
298309,0.155
298312,0.145
298323,0.17
298330,0.1225
298340,0.1425
298341,0.0725
298349,0.1025
298353,0.1375
298363,0.1675
298367,0.1125
298378,0.205
298380,0.1225
298392,0.175
298395,0.1175
298405,0.185
298426,0.2375
298427,0.155
298444,0.125
298450,0.075
298458,0.1075
298462,0.1125
298463,0.075
298479,0.1025
298480,0.115
298487,0.17
298499,0.155
298500,0.135
298506,0.09
298507,0.1125
298512,0.1125
298515,0.1525
298517,0.125
298532,0.2725
298533,0.0975
298560,0.145
298564,0.1125
298567,0.2875
298568,0.1175
298569,0.1425
298570,0.24
298579,0.08
298583,0.1
298591,0.1025
298593,0.105
298600,0.1075
298609,0.0775
298620,0.16
298622,0.19
298628,0.0925
298633,0.1575
298657,0.0975
298669,0.1275
298671,0.22
298677,0.155
298692,0.14
298703,0.1325
298705,0.1175
298711,0.0975
298713,0.15
298757,0.1975
298766,0.1025
298768,0.2025
298770,0.105
298776,0.235
298785,0.1575
298787,0.1175
298792,0.115
298795,0.1325
298799,0.075
298806,0.2125
298810,0.1775
298818,0.125
298822,0.1275
298823,0.0825
298834,0.105
298837,0.16
298841,0.095
298845,0.075
298852,0.16
298855,0.0725
298858,0.1475
298860,0.0875
298861,0.1025
298863,0.1075
298866,0.19
298873,0.195
298880,0.22
298889,0.115
298896,0.25
298917,0.235
298929,0.1725
298940,0.14
298946,0.265
298949,0.11
298966,0.16
298984,0.19
298994,0.0975
299004,0.24
299012,0.1425
299022,0.2375
299024,0.11
299026,0.0775
299035,0.1275
299036,0.16
299039,0.105
299061,0.18
299064,0.145
299067,0.1525
299074,0.17
299075,0.1275
299078,0.14
299109,0.1525
299117,0.1175
299121,0.07
299127,0.12
299134,0.165
299136,0.135
299137,0.2075
299139,0.15
299168,0.11
299176,0.115
299184,0.17
299188,0.1975
299191,0.1725
299208,0.12
299229,0.1225
299238,0.1525
299241,0.12
299257,0.155
299260,0.19
299264,0.1675
299279,0.1475
299308,0.12
299310,0.0725
299311,0.1525
299317,0.2125
299325,0.1675
299329,0.1225
299334,0.1925
299335,0.205
299339,0.1475
299351,0.1725
299352,0.0575
299365,0.195
299393,0.1025
299400,0.1075
299404,0.1225
299406,0.2375
299410,0.185
299413,0.1475
299434,0.2525
299448,0.1
299463,0.145
299464,0.25
299470,0.11
299480,0.135
299488,0.13
299496,0.14
299501,0.3225
299504,0.18
299532,0.14
299536,0.155
299550,0.075
299554,0.185
299564,0.1275
299577,0.1375
299581,0.13
299594,0.155
299632,0.115
299633,0.135
299650,0.2075
299678,0.1475
299682,0.1975
299705,0.1975
299719,0.1725
299720,0.215
299724,0.16
299730,0.11
299750,0.0825
299766,0.1425
299774,0.1775
299787,0.1
299817,0.14
299818,0.175
299826,0.095
299833,0.105
299845,0.1175
299847,0.3925
299850,0.2425
299866,0.1425
299869,0.145
299870,0.1325
299874,0.075
299877,0.1175
299891,0.19
299898,0.1525
299900,0.2
299904,0.12
299912,0.12
299914,0.1
299919,0.095
299931,0.1375
299934,0.15
299941,0.29
299946,0.1025
299947,0.1475
299972,0.1625
299973,0.2325
299975,0.1175
299979,0.1225
299981,0.14
299983,0.1775
299985,0.135
299986,0.1025
300011,0.2225
300013,0.085
300028,0.075
300042,0.13
300043,0.1525
300058,0.1575
300073,0.1
300075,0.155
300087,0.0825
300090,0.1475
300107,0.1325
300115,0.17
300119,0.0975
300122,0.275
300125,0.1425
300126,0.1725
300137,0.4125
300139,0.115
300145,0.1325
300155,0.1375
300169,0.0775
300170,0.12
300175,0.115
300177,0.2175
300186,0.075
300188,0.14
300194,0.115
300207,0.1275
300210,0.2075
300217,0.1125
300221,0.0675
300235,0.125
300238,0.085
300240,0.1
300241,0.13
300249,0.0975
300255,0.1475
300259,0.0775
300272,0.1275
300274,0.165
300276,0.1725
300284,0.09
300293,0.0625
300306,0.085
300310,0.18
300324,0.225
300339,0.085
300346,0.1
300348,0.06
300354,0.095
300356,0.0925
300358,0.1625
300363,0.115
300366,0.195
300368,0.14
300370,0.12
300385,0.1975
300392,0.26
300393,0.1075
300403,0.1325
300411,0.15
300420,0.0925
300421,0.1025
300435,0.155
300437,0.1675
300440,0.135
300443,0.0975
300456,0.2225
300458,0.1375
300459,0.2
300460,0.1275
300462,0.17
300481,0.105
300486,0.2875
300488,0.15
300503,0.1525
300506,0.1025
300517,0.1025
300523,0.065
300525,0.0975
300526,0.1725
300552,0.13
300560,0.13
300570,0.095
300583,0.1625
300585,0.1625
300587,0.18
300598,0.135
300600,0.1125
300608,0.25
300612,0.0725
300618,0.12
300621,0.14
300640,0.1025
300641,0.1225
300651,0.1525
300653,0.0975
300667,0.125
300678,0.135
300680,0.135
300687,0.11
300702,0.2275
300717,0.21
300722,0.0875
300723,0.1275
300732,0.1725
300752,0.1275
300761,0.1775
300775,0.1625
300786,0.195
300787,0.085
300788,0.185
300789,0.1675
300794,0.1825
300808,0.0975
300834,0.08
300842,0.235
300844,0.18
300850,0.115
300851,0.135
300854,0.1525
300866,0.13
300867,0.1325
300868,0.135
300882,0.1
300883,0.0975
300891,0.1075
300894,0.0725
300901,0.165
300904,0.1
300910,0.1925
300914,0.235
300918,0.14
300948,0.255
300954,0.18
300958,0.15
300959,0.11
300970,0.085
300971,0.12
300975,0.105
300981,0.1025
300983,0.1175
300993,0.36
300996,0.0725
301001,0.16
301005,0.1075
301010,0.1825
301021,0.2925
301026,0.0975
301029,0.1
301032,0.135
301061,0.225
301073,0.0925
301083,0.0675
301089,0.135
301093,0.2275
301098,0.1125
301103,0.1675
301105,0.155
301112,0.225
301120,0.075
301122,0.0975
301124,0.1975
301137,0.1475
301169,0.15
301173,0.14
301177,0.1525
301179,0.1125
301180,0.2325
301185,0.0975
301195,0.205
301199,0.1125
301201,0.2275
301206,0.165
301209,0.13
301210,0.155
301216,0.215
301224,0.24
301226,0.0875
301227,0.1475
301243,0.1225
301246,0.1025
301248,0.1175
301252,0.11
301259,0.12
301260,0.0575
301267,0.0625
301268,0.155
301274,0.1
301281,0.0925
301287,0.1025
301288,0.125
301299,0.1025
301304,0.1525
301325,0.2025
301327,0.105
301331,0.135
301332,0.125
301336,0.15
301345,0.19
301348,0.1175
301356,0.11
301358,0.125
301360,0.0925
301364,0.125
301389,0.0925
301415,0.1175
301421,0.1975
301422,0.16
301424,0.145
301426,0.09
301433,0.1425
301459,0.2025
301460,0.2275
301478,0.12
301483,0.14
301493,0.11
301494,0.09
301503,0.0825
301510,0.15
301516,0.0925
301530,0.1275
301531,0.0675
301549,0.0775
301550,0.1625
301555,0.1575
301573,0.15
301588,0.105
301593,0.1875
301613,0.205
301625,0.2775
301643,0.1125
301650,0.1025
301651,0.1525
301652,0.0925
301653,0.1825
301665,0.125
301684,0.095
301686,0.18
301694,0.2025
301697,0.1175
301698,0.175
301717,0.1675
301725,0.0975
301728,0.11
301734,0.08
301749,0.155
301761,0.26
301766,0.1925
301775,0.21
301782,0.1575
301784,0.1375
301787,0.1125
301789,0.205
301790,0.1675
301804,0.1825
301806,0.1325
301817,0.1575
301826,0.115
301837,0.16
301842,0.0925
301848,0.1125
301859,0.1975
301860,0.1225
301867,0.14
301877,0.0975
301883,0.1325
301902,0.1125
301908,0.1425
301916,0.1175
301920,0.13
301921,0.105
301931,0.125
301939,0.165
301941,0.1225
301943,0.0975
301949,0.1225
301955,0.1375
301963,0.135
301968,0.12
301975,0.1275
301988,0.0925
302000,0.115
302005,0.1325
302007,0.1175
302016,0.155
302028,0.155
302038,0.1025
302043,0.115
302051,0.135
302056,0.0625
302063,0.1225
302072,0.0925
302074,0.185
302080,0.06
302093,0.115
302096,0.165
302123,0.1
302125,0.0925
302128,0.1225
302145,0.1725
302146,0.1375
302160,0.1225
302166,0.1475
302174,0.1275
302175,0.075
302186,0.2925
302190,0.1425
302202,0.1675
302207,0.18
302211,0.09
302215,0.125
302216,0.105
302217,0.065
302225,0.3525
302231,0.1475
302233,0.12
302259,0.1675
302263,0.145
302281,0.105
302285,0.11
302288,0.1675
302292,0.2925
302303,0.13
302306,0.165
302309,0.1375
302332,0.0725
302341,0.085
302350,0.215
302352,0.135
302356,0.1575
302361,0.1175
302364,0.16
302373,0.1325
302378,0.1675
302385,0.0975
302389,0.105
302393,0.205
302403,0.08
302422,0.0925
302425,0.1325
302431,0.28
302443,0.0875
302448,0.0775
302449,0.15
302455,0.1425
302460,0.09
302462,0.15
302466,0.105
302467,0.145
302470,0.215
302472,0.1125
302480,0.14
302481,0.135
302491,0.165
302494,0.1375
302503,0.1625
302504,0.1725
302507,0.225
302527,0.1725
302571,0.1875
302580,0.18
302583,0.0625
302591,0.1075
302601,0.1075
302613,0.1325
302621,0.105
302638,0.105
302639,0.1625
302655,0.165
302670,0.245
302673,0.3575
302675,0.1025
302691,0.1875
302701,0.09
302705,0.0675
302727,0.1175
302750,0.1175
302751,0.1225
302757,0.1975
302758,0.1725
302761,0.2175
302767,0.115
302787,0.095
302797,0.1
302799,0.2475
302800,0.11
302815,0.095
302826,0.3275
302827,0.12
302842,0.0825
302856,0.0725
302877,0.085
302879,0.105
302881,0.1575
302882,0.125
302885,0.215
302905,0.115
302911,0.0925
302916,0.235
302919,0.135
302947,0.0975
302957,0.2075
302968,0.1
302978,0.1425
302984,0.155
302991,0.11
303007,0.1525
303010,0.0925
303012,0.25
303013,0.1975
303024,0.15
303027,0.1525
303034,0.115
303036,0.2075
303037,0.1375
303050,0.0775
303060,0.155
303062,0.1825
303066,0.1
303068,0.1725
303077,0.3275
303080,0.0925
303082,0.125
303083,0.0775
303085,0.0975
303087,0.1375
303089,0.115
303103,0.1125
303105,0.1175
303106,0.21
303120,0.15
303121,0.1025
303127,0.0825
303130,0.095
303142,0.0625
303162,0.1975
303169,0.12
303189,0.1325
303220,0.1325
303222,0.2125
303223,0.1075
303227,0.135
303262,0.1225
303264,0.1025
303277,0.0825
303288,0.1275
303292,0.1325
303294,0.13
303301,0.375
303312,0.2375
303328,0.085
303330,0.07
303347,0.0975
303354,0.13
303356,0.075
303362,0.0875
303377,0.09
303386,0.105
303393,0.08
303397,0.155
303403,0.1325
303413,0.12
303416,0.1275
303428,0.1325
303429,0.17
303432,0.1125
303446,0.18
303455,0.2175
303464,0.1175
303465,0.11
303473,0.1225
303476,0.1725
303479,0.1825
303482,0.1475
303484,0.11
303492,0.225
303493,0.15
303497,0.175
303498,0.1
303499,0.11
303509,0.1075
303513,0.07
303524,0.0775
303525,0.255
303540,0.115
303544,0.1025
303548,0.1325
303551,0.09
303569,0.16
303584,0.135
303592,0.1575
303602,0.1375
303607,0.135
303619,0.1075
303630,0.09
303643,0.2175
303644,0.1175
303670,0.1425
303671,0.095
303678,0.0925
303689,0.105
303698,0.195
303702,0.1125
303704,0.125
303711,0.0775
303727,0.1025
303728,0.0975
303741,0.2725
303752,0.09
303755,0.0975
303777,0.08
303790,0.195
303798,0.15
303804,0.23
303812,0.145
303814,0.185
303817,0.2675
303818,0.1725
303848,0.1475
303850,0.105
303854,0.09
303857,0.11
303860,0.0925
303870,0.1825
303877,0.1225
303884,0.1525
303893,0.0825
303899,0.0725
303900,0.26
303902,0.1025
303906,0.1125
303920,0.13
303937,0.115
303939,0.0925
303941,0.105
303962,0.1275
303963,0.1075
303971,0.0825
303978,0.1325
303980,0.13
303986,0.1725
304018,0.155
304025,0.0875
304027,0.115
304028,0.1925
304029,0.14
304030,0.07
304035,0.1825
304040,0.1675
304058,0.1775
304083,0.1325
304089,0.175
304092,0.1
304093,0.14
304100,0.09
304121,0.125
304142,0.11
304154,0.17
304158,0.2
304164,0.1325
304173,0.245
304175,0.1125
304182,0.125
304194,0.0825
304201,0.165
304202,0.1175
304206,0.075
304210,0.1625
304226,0.09
304237,0.185
304256,0.18
304257,0.14
304265,0.1275
304271,0.1725
304274,0.1475
304286,0.1275
304292,0.1125
304299,0.1375
304350,0.1275
304352,0.1125
304355,0.1225
304360,0.125
304361,0.23
304363,0.2325
304375,0.14
304378,0.0825
304382,0.17
304385,0.255
304386,0.16
304387,0.135
304388,0.14
304391,0.1875
304398,0.1225
304406,0.0925
304420,0.1625
304431,0.14
304436,0.265
304438,0.1
304440,0.13
304441,0.08
304450,0.0975
304451,0.3225
304454,0.1075
304462,0.27
304466,0.2125
304469,0.225
304472,0.09
304475,0.205
304481,0.1475
304483,0.16
304485,0.13
304486,0.1125
304504,0.1925
304505,0.135
304512,0.155
304516,0.14
304517,0.1
304528,0.1225
304530,0.145
304536,0.0975
304549,0.095
304552,0.305
304554,0.2225
304581,0.135
304593,0.1025
304596,0.23
304604,0.1225
304610,0.155
304614,0.1175
304628,0.1975
304629,0.1125
304637,0.1325
304644,0.11
304654,0.1225
304664,0.2
304676,0.0825
304680,0.1425
304687,0.1125
304696,0.1275
304698,0.1525
304700,0.1225
304703,0.1575
304704,0.1475
304710,0.1975
304717,0.1075
304729,0.2725
304732,0.12
304736,0.1775
304738,0.13
304756,0.1225
304771,0.085
304773,0.12
304776,0.14
304778,0.08
304779,0.2075
304780,0.065
304790,0.235
304793,0.095
304805,0.2525
304811,0.1
304825,0.12
304828,0.1825
304829,0.16
304842,0.21
304851,0.1075
304857,0.11
304884,0.165
304891,0.135
304897,0.1525
304898,0.16
304905,0.1025
304907,0.185
304917,0.1425
304931,0.0925
304935,0.115
304942,0.115
304954,0.1775
304959,0.14
304968,0.1625
304971,0.115
304977,0.16
304982,0.11
304985,0.1175
304991,0.145
304992,0.14
304997,0.145
305004,0.14
305008,0.0975
305019,0.1275
305020,0.185
305025,0.1125
305037,0.1025
305046,0.1575
305056,0.105
305062,0.105
305064,0.265
305065,0.0925
305076,0.1525
305108,0.1
305110,0.1275
305115,0.185
305121,0.1375
305125,0.0975
305141,0.0625
305151,0.12
305159,0.0775
305162,0.105
305165,0.11
305174,0.135
305178,0.1275
305180,0.1775
305182,0.115
305183,0.15
305194,0.105
305199,0.2025
305210,0.115
305214,0.2775
305215,0.1375
305218,0.13
305225,0.0775
305229,0.1
305231,0.065
305233,0.1025
305237,0.1375
305260,0.165
305261,0.135
305278,0.1425
305286,0.185
305293,0.0625
305300,0.1075
305301,0.195
305326,0.2025
305334,0.155
305340,0.13
305348,0.1025
305352,0.0975
305359,0.1225
305360,0.0875
305362,0.1525
305383,0.0725
305406,0.1025
305408,0.1725
305412,0.18
305413,0.15
305414,0.29
305417,0.1275
305421,0.125
305422,0.09
305447,0.0875
305448,0.1825
305450,0.1575
305452,0.155
305459,0.0825
305460,0.1625
305474,0.08
305475,0.115
305481,0.205
305494,0.1225
305503,0.1475
305507,0.11
305508,0.165
305513,0.16
305518,0.1075
305523,0.145
305526,0.155
305529,0.165
305532,0.1575
305543,0.22
305555,0.0925
305562,0.1525
305571,0.07
305578,0.25
305579,0.1175
305584,0.1225
305603,0.15
305620,0.2375
305626,0.075
305636,0.14
305640,0.0875
305653,0.13
305662,0.1075
305663,0.16
305667,0.1525
305683,0.1675
305698,0.0575
305699,0.2325
305707,0.1525
305717,0.2425
305723,0.1075
305735,0.1
305738,0.29
305746,0.075
305766,0.115
305773,0.0875
305776,0.075
305777,0.11
305809,0.08
305813,0.12
305816,0.0775
305820,0.165
305826,0.19
305838,0.175
305839,0.09
305846,0.17
305861,0.1675
305863,0.255
305869,0.0875
305872,0.085
305876,0.09
305881,0.175
305887,0.1
305894,0.0775
305898,0.055
305905,0.1325
305908,0.11
305914,0.26
305915,0.055
305922,0.1
305938,0.175
305946,0.0825
305956,0.2
305963,0.135
305965,0.11
305988,0.14
305990,0.09
305991,0.15
305994,0.1075
305998,0.1525
306003,0.0675
306012,0.1275
306016,0.115
306021,0.19
306025,0.135
306030,0.1825
306047,0.17
306051,0.1525
306063,0.2025
306066,0.115
306069,0.0775
306074,0.1625
306091,0.1225
306094,0.185
306095,0.08
306114,0.1025
306116,0.1
306121,0.0925
306127,0.18
306128,0.16
306133,0.125
306142,0.155
306144,0.1025
306150,0.1125
306153,0.0725
306156,0.195
306159,0.3625
306161,0.09
306173,0.145
306175,0.2025
306193,0.185
306194,0.0775
306198,0.1825
306203,0.1325
306209,0.155
306212,0.0825
306216,0.2875
306233,0.14
306247,0.205
306264,0.105
306267,0.1425
306293,0.12
306302,0.33
306305,0.11
306311,0.165
306345,0.065
306357,0.08
306368,0.0675
306372,0.2725
306378,0.295
306389,0.12
306398,0.16
306414,0.1425
306419,0.145
306437,0.13
306438,0.1425
306441,0.225
306443,0.2175
306450,0.195
306464,0.1575
306468,0.1575
306469,0.0575
306484,0.1075
306527,0.1275
306538,0.16
306547,0.2075
306554,0.1375
306557,0.1925
306560,0.125
306561,0.095
306565,0.0975
306569,0.1525
306576,0.1125
306587,0.11
306604,0.135
306624,0.075
306625,0.2325
306628,0.225
306647,0.13
306651,0.18
306658,0.135
306660,0.1975
306664,0.1575
306670,0.23
306699,0.14
306701,0.1225
306712,0.13
306716,0.1375
306727,0.095
306729,0.1625
306735,0.095
306739,0.1025
306756,0.16
306757,0.1225
306767,0.1475
306775,0.11
306795,0.0825
306799,0.25
306800,0.1275
306805,0.11
306812,0.0675
306820,0.1925
306840,0.2475
306845,0.135
306848,0.1175
306856,0.17
306862,0.2075
306863,0.0875
306868,0.2175
306873,0.185
306876,0.11
306893,0.105
306896,0.2175
306899,0.0625
306907,0.2125
306908,0.0975
306917,0.1375
306927,0.155
306930,0.1
306935,0.225
306942,0.09
306951,0.07
306961,0.125
306970,0.3175
306972,0.1875
306973,0.1575
306976,0.1075
306978,0.1525
306990,0.085
306992,0.2325
306995,0.0925
307001,0.3725
307004,0.2725
307005,0.1025
307006,0.1275
307010,0.105
307011,0.0925
307014,0.075
307016,0.1075
307022,0.0875
307027,0.2725
307052,0.1425
307061,0.195
307072,0.385
307078,0.105
307111,0.095
307112,0.17
307134,0.155
307143,0.1375
307147,0.145
307148,0.155
307162,0.155
307166,0.135
307168,0.1275
307174,0.08
